,x
399,29.00235939
400,28.41377068
401,28.54722214
402,30.87265587
403,29.43602753
404,29.24807167
405,29.00833321
406,29.5131073
407,28.83538246
408,28.95632744
409,28.38347626
410,29.02970505
411,28.91061211
412,29.30846786
413,29.13183022
414,29.93228722
415,28.69681931
416,28.79163742
417,27.85968208
418,29.89965439
419,28.85499954
420,29.54314041
421,29.22921944
422,31.19802094
423,28.52381134
424,28.52198601
425,30.18888855
426,29.15955353
427,29.39774132
428,29.91827011
429,29.49459076
430,29.13497162
431,30.26590347
432,30.44854736
433,29.83295059
434,30.75159836
435,30.32251358
436,30.34312057
437,30.46022034
438,29.49478722
439,30.20465469
440,30.94239998
441,30.78222847
442,30.58929634
443,31.37888145
444,31.96411514
445,30.40065765
446,32.15634155
447,32.36006927
448,31.55202866
449,31.95803452
450,30.3439312
451,31.07031822
452,30.39644051
453,31.88167763
454,31.49748611
455,32.13372421
456,33.29897308
